Date,^GSPC,r,f
1990-08-22,316.54998779296875,-0.016497849376317264,-1.4620548257837633
1990-08-23,307.05999755859375,-0.02997943642500367,-1.342682001512278
1990-08-24,311.510009765625,0.014492321508541961,-0.5581295721659328
1990-08-27,321.44000244140625,0.031876961781267976,-0.1559686252339878
1990-08-28,321.3399963378906,-0.00031111903545311126,-0.003424128665427736
1990-08-29,324.19000244140625,0.008869129694390132,0.21884854812966148
1990-08-30,318.7099914550781,-0.016903701363580992,0.4215902874382523
1990-08-31,322.55999755859375,0.012079966762065908,0.3992502597543811
1990-09-04,323.0899963378906,0.0016431013867446165,0.09549549376604198
1990-09-05,324.3900146484375,0.004023703380736432,0.1719669192109923
1990-09-06,320.4599914550781,-0.012115117654341478,-0.18853720973640065
1990-09-07,323.3999938964844,0.009174319789677643,0.3157019037381053
1990-09-10,321.6300048828125,-0.00547306446220408,-0.06586993770532241
1990-09-11,321.0400085449219,-0.0018343945805230355,-0.15077237632897142
1990-09-12,322.5400085449219,0.00467231485196673,-0.13332004360954575
1990-09-13,318.6499938964844,-0.01206056472183581,-0.13229909173258614
1990-09-14,316.8299865722656,-0.005711618889313375,-0.6666383872202751
1990-09-17,317.7699890136719,0.0029668985930781933,-0.3534421069884699
1990-09-18,318.6000061035156,0.002612005911634574,-0.2105143994820385
1990-09-19,316.6000061035156,-0.006277463784323256,-0.575391337389732
1990-09-20,311.4800109863281,-0.016171809913084645,-0.5745192775780296
1990-09-21,311.32000732421875,-0.000513688379561561,-0.4342776890935337
1990-09-24,304.5899963378906,-0.02161766294486589,-0.8161653440516089
1990-09-25,308.260009765625,0.012049028109456072,-0.4911166424076937
1990-09-26,305.05999755859375,-0.010380886607589068,-0.5485539929836647
1990-09-27,300.9700012207031,-0.01340718668662888,-0.5230828345150171
1990-09-28,306.04998779296875,0.016878713996948846,-0.19602392131855048
1990-10-01,314.94000244140625,0.029047590272904156,0.37531125346271105
1990-10-02,315.2099914550781,0.0008572712630308121,0.2540256022638648
1990-10-03,311.3999938964844,-0.012087172557589176,0.2305248952768938
1990-10-04,312.69000244140625,0.004142609409782727,0.49351581687888113
1990-10-05,311.5,-0.0038056939208641616,0.2348249907829731
1990-10-08,313.4800109863281,0.0063563755580358094,-0.12382495353200271
1990-10-09,305.1000061035156,-0.026732182560686435,-0.476812207224308
1990-10-10,300.3900146484375,-0.015437533139478488,-0.5103136055347467
1990-10-11,295.4599914550781,-0.016412074146769595,-0.8795803834950807
1990-10-12,300.0299987792969,0.015467431992102876,-0.41894738528106445
1990-10-15,303.2300109863281,0.010665640836085899,-0.351349590775114
1990-10-16,298.9200134277344,-0.014213624649402123,-0.25423626036683
1990-10-17,298.760009765625,-0.0005352724973969325,-0.07024938784830366
1990-10-18,305.739990234375,0.023363168565383674,0.4740399597622975
1990-10-19,312.4800109863281,0.022044943308810572,0.5210740026573847
1990-10-22,314.760009765625,0.00729646281085361,0.48028751007042575
1990-10-23,312.3599853515625,-0.007624934361418978,0.652073748934145
1990-10-24,312.6000061035156,0.0007684106902585697,0.6818652579255903
1990-10-25,310.1700134277344,-0.007773488894227909,0.23727088074420483
1990-10-26,304.7099914550781,-0.01760331990935149,-0.5272532724310954
1990-10-29,301.8800048828125,-0.009287475473815698,-1.2719468579492
1990-10-30,304.05999755859375,0.007221388102956583,-0.5569629209718985
1990-10-31,304.0,-0.000197321446673282,-0.58601073697583
1990-11-01,307.0199890136719,0.009934174387078443,-0.17302189107837398
1990-11-02,311.8500061035156,0.0157319303715715,0.4833467831658815
1990-11-05,314.5899963378906,0.0087862439658426,1.4467203964638526
1990-11-06,311.6199951171875,-0.009440863521652298,0.5029927846893593
1990-11-07,306.010009765625,-0.01800264886549663,0.09750141443441733
1990-11-08,307.6099853515625,0.005228507352301737,0.033326079462765223
1990-11-09,313.739990234375,0.01992784751706478,0.08634648457615192
1990-11-12,319.4800109863281,0.0182954705508378,0.19123755277729015
1990-11-13,317.6700134277344,-0.005665448529958872,0.24573048376425852
1990-11-14,320.3999938964844,0.008593761933312072,0.8895978398440221
1990-11-15,317.0199890136719,-0.010549328799002833,0.4435053588056407
1990-11-16,317.1199951171875,0.0003154567755387916,0.19132674974813635
1990-11-19,319.3399963378906,0.007000508497998492,-0.007476943117804136
1990-11-20,315.30999755859375,-0.01261977461486774,-0.14838116582357128
1990-11-21,316.0299987792969,0.002283470953277744,-0.31981749896436334
1990-11-23,315.1000061035156,-0.002942735434526611,-0.16262304394387364
1990-11-26,316.510009765625,0.004474781449690601,-0.04642651855651962
1990-11-27,318.1000061035156,0.005023526235609532,-0.1030098098958192
1990-11-28,317.95001220703125,-0.00047153063063931633,0.49699814954022453
1990-11-29,316.4200134277344,-0.004812073346613488,0.05799149154291296
1990-11-30,322.2200012207031,0.018330028275197474,0.5180859285123551
1990-12-03,324.1000061035156,0.005834538128267175,0.5480811975246932
1990-12-04,326.3500061035156,0.0069423016279777094,0.5883399992037549
1990-12-05,329.9200134277344,0.010939197969821235,0.8841220868169074
1990-12-06,329.07000732421875,-0.0025764005483766006,1.0343855903513743
1990-12-07,327.75,-0.004011326753696531,0.5318360256198805
1990-12-10,328.8900146484375,0.0034783055635010385,0.4685331104108992
1990-12-11,326.44000244140625,-0.007449335941835056,0.010502227354830904
1990-12-12,330.19000244140625,0.011487562712762411,0.024928673322387556
1990-12-13,329.3399963378906,-0.0025742938830090045,0.024985869589002827
1990-12-14,326.82000732421875,-0.007651633696766247,-0.06679417164697726
1990-12-17,326.0199890136719,-0.0024478865816597306,-0.22126686845830604
1990-12-18,330.04998779296875,0.01236120150635256,0.2457093466410157
1990-12-19,330.20001220703125,0.0004545505820670037,0.0037920244743721034
1990-12-20,330.1199951171875,-0.0002423291547112294,0.06727191465992739
1990-12-21,331.75,0.00493761331310405,0.5127980638055053
1990-12-24,329.8999938964844,-0.005576506717454799,0.3557640855941409
1990-12-26,330.8500061035156,0.002879697558676897,0.12378604428668644
1990-12-27,328.2900085449219,-0.007737637936729547,-0.21213256075555598
1990-12-28,328.7200012207031,0.001309795195068908,-0.1517236824210864
1990-12-31,330.2200012207031,0.004563154035135408,-0.1682264839295589
1991-01-02,326.45001220703125,-0.011416598024758029,-0.29464238439338264
1991-01-03,321.9100036621094,-0.0139072089911354,-0.6766593903451843
1991-01-04,321.0,-0.002826888421474938,-0.5580140486830065
1991-01-07,315.44000244140625,-0.017320864668516345,-0.9177912473284023
1991-01-08,314.8999938964844,-0.0017119215722241066,-1.3712880123785742
1991-01-09,311.489990234375,-0.010828846389975944,-1.361597649042931
1991-01-10,314.5299987792969,0.009759570580853971,-0.44843570145783085
1991-01-11,315.2300109863281,0.002225581692519185,-0.33467531347917545
1991-01-14,312.489990234375,-0.008692131638671774,-0.22152040208023357
1991-01-15,313.7300109863281,0.003968193512448481,-0.08154981320916457
1991-01-16,316.1700134277344,0.00777739570956304,0.4183467972376173
1991-01-17,327.9700012207031,0.037321653831241086,0.49466288318511015
1991-01-18,332.2300109863281,0.012989022623316915,0.6311355500028062
1991-01-21,331.05999755859375,-0.0035216969841490586,0.7537184775915455
1991-01-22,328.30999755859375,-0.008306651423548361,0.5181071528383165
1991-01-23,330.2099914550781,0.005787194756825098,0.4940696385136863
1991-01-24,334.7799987792969,0.013839700319426829,0.42173945458457374
1991-01-25,336.07000732421875,0.003853302316821905,0.2717613671855069
1991-01-28,336.0299987792969,-0.00011904824604980213,0.37092259131592076
1991-01-29,335.8399963378906,-0.0005654329735335084,0.7810777601069687
1991-01-30,340.9100036621094,0.015096496484944488,0.849594627042491
1991-01-31,343.92999267578125,0.008858610721981464,0.821514129831966
1991-02-01,343.04998779296875,-0.0025586744440810882,0.5493203934657002
1991-02-04,348.3399963378906,0.015420518096955549,0.8541546220999662
1991-02-05,351.260009765625,0.008382653322709377,1.240598507705664
1991-02-06,358.07000732421875,0.01938734091346661,1.1849727310594282
1991-02-07,356.5199890136719,-0.004328813580701252,0.6878816918678833
1991-02-08,359.3500061035156,0.007937891779008277,1.0341998571652646
1991-02-11,368.5799865722656,0.02568521027405013,0.9855987450466647
1991-02-12,365.5,-0.00835635868596396,0.5494092818400527
1991-02-13,369.0199890136719,0.009630612896503132,0.45658743437457133
1991-02-14,364.2200012207031,-0.013007392379470573,0.28279333364451437
1991-02-15,369.05999755859375,0.013288661582749661,0.3412302602722687
1991-02-19,369.3900146484375,0.000894209862967843,0.04347755022688479
1991-02-20,365.1400146484375,-0.011505454482966693,-0.011700749109328588
1991-02-21,364.9700012207031,-0.0004656116035326452,-0.20225009448652104
1991-02-22,365.6499938964844,0.0018631467613965391,0.09255718404897313
1991-02-25,367.260009765625,0.004403161208848427,-0.15626883365225122
1991-02-26,362.80999755859375,-0.012116789437192299,-0.46135677399321756
1991-02-27,367.739990234375,0.013588359496584879,0.15684710885062092
1991-02-28,367.07000732421875,-0.0018218929894713298,0.1263738148632776
1991-03-01,370.4700012207031,0.009262521667920742,0.2648211639445454
1991-03-04,369.3299865722656,-0.003077211770672772,0.11345139849925423
1991-03-05,376.7200012207031,0.020009246248927415,0.7636351555031009
1991-03-06,376.1700134277344,-0.001459937861506111,0.46051334218261514
1991-03-07,375.9100036621094,-0.0006912027975216617,0.491664898312072
1991-03-08,374.95001220703125,-0.0025537800157641177,0.24795350583730802
1991-03-11,372.9599914550781,-0.005307429489705751,0.19566007786037556
1991-03-12,370.0299987792969,-0.007856050897979916,-1.2053490319019216
1991-03-13,374.57000732421875,0.012269298597138212,-0.10599421975427187
1991-03-14,373.5,-0.0028566284093658467,-0.16041040124442804
1991-03-15,373.5899963378906,0.00024095405057722452,-0.08947998973692595
1991-03-18,372.1099853515625,-0.003961591586594704,-0.056438475479935066
1991-03-19,366.5899963378906,-0.014834294243559976,-0.18814355203091102
1991-03-20,367.9200134277344,0.0036280779702941857,-0.5108680530459384
1991-03-21,366.5799865722656,-0.0036421689676089386,-0.5342702624490937
1991-03-22,367.4800109863281,0.0024551924464786268,-0.44645496080706915
1991-03-25,369.8299865722656,0.006394839217594761,-0.14182384557154307
1991-03-26,376.29998779296875,0.017494528447165036,0.6787898831069479
1991-03-27,375.3500061035156,-0.002524532873425911,0.4729844694473652
1991-03-28,375.2200012207031,-0.00034635641587454913,0.5947097805223096
1991-04-01,371.29998779296875,-0.010447240059115681,0.20153057369669616
1991-04-02,379.5,0.022084601337513332,0.3781845729665501
1991-04-03,378.94000244140625,-0.0014756193902338843,0.11956698599465751
1991-04-04,379.7699890136719,0.0021902849182409145,0.20024370538371933
1991-04-05,375.3599853515625,-0.01161230162910687,0.010887547099180765
1991-04-08,378.6600036621094,0.008791609226689534,0.3191434848035594
1991-04-09,373.55999755859375,-0.013468562969926268,-0.3320507291302915
1991-04-10,373.1499938964844,-0.0010975577277785309,-0.32336917370075835
1991-04-11,377.6300048828125,0.012005925390878858,-0.09322043387802359
1991-04-12,380.3999938964844,0.0073351931198673,0.2644670960490622
1991-04-15,381.19000244140625,0.0020767838002038186,0.1414397197177312
1991-04-16,387.6199951171875,0.01686820912038378,1.0230878960521934
1991-04-17,390.45001220703125,0.0073010090436334,1.6344796441400644
1991-04-18,388.4599914550781,-0.005096736303590976,0.7070706463326275
1991-04-19,384.20001220703125,-0.010966326885015865,0.18835247681331796
1991-04-22,380.95001220703125,-0.008459135597967404,-0.00598998460783722
1991-04-23,381.760009765625,0.0021262568122810688,-0.39809034418152683
1991-04-24,382.760009765625,0.0026194467058346937,-0.6438522759330444
1991-04-25,379.25,-0.00917026250410613,-0.7242074865713022
1991-04-26,379.0199890136719,-0.0006064890872198303,-0.4714499726621412
1991-04-29,373.6600036621094,-0.014141695707160062,-0.5143539450861518
1991-04-30,375.3399963378906,0.004496046296944334,-0.42084954397856744
1991-05-01,380.2900085449219,0.013188075492426732,-0.11492753365928342
1991-05-02,380.5199890136719,0.0006047502263599736,0.07150044472451918
1991-05-03,380.79998779296875,0.000735831986179436,0.09887061555649464
1991-05-06,380.0799865722656,-0.0018907595687597256,0.5794244892846241
1991-05-07,377.32000732421875,-0.007261574788342884,0.14325502619095937
1991-05-08,378.510009765625,0.00315382809897935,-0.2350733817242199
1991-05-09,383.25,0.012522760593068671,0.19894787994717317
1991-05-10,375.739990234375,-0.019595589734181296,-0.2184467307627594
1991-05-13,376.760009765625,0.002714695155588087,-0.13865002512906008
1991-05-14,371.6199951171875,-0.013642675749039879,-0.22443979108026055
1991-05-15,368.57000732421875,-0.008207275800665603,-0.4067409633741652
1991-05-16,372.19000244140625,0.009821730051960298,-0.4825910017028317
1991-05-17,372.3900146484375,0.0005373927448864002,-0.18976737705505506
1991-05-20,372.2799987792969,-0.0002954318451435789,-0.2625085200710173
1991-05-21,375.3500061035156,0.008246500844217408,0.2776841649257951
1991-05-22,376.19000244140625,0.0022379014898936678,0.8893559681876395
1991-05-23,374.9599914550781,-0.0032696535749104916,0.3491943835337053
1991-05-24,377.489990234375,0.0067473832860911465,0.5700574969020753
1991-05-28,381.94000244140625,0.011788424387805252,0.8846053756482872
1991-05-29,382.7900085449219,0.0022254964080281603,0.6994746100875877
1991-05-30,386.9599914550781,0.010893656618696346,0.9042468675782529
1991-05-31,389.8299865722656,0.007416774810221405,2.055568047921724
1991-06-03,388.05999755859375,-0.004540412678960881,0.8196913983919838
1991-06-04,387.739990234375,-0.0008246336294182033,0.48916480310927674
1991-06-05,385.0899963378906,-0.006834461142072423,0.15971944881796268
1991-06-06,383.6300048828125,-0.0037912993558967267,-0.309634608375292
1991-06-07,379.42999267578125,-0.010948080581742348,-1.4260203275087322
1991-06-10,378.57000732421875,-0.002266519168655612,-1.2228892444042263
1991-06-11,381.04998779296875,0.006550916397944029,-0.5316512291534488
1991-06-12,376.6499938964844,-0.011547025423013446,-0.59497197809784
1991-06-13,377.6300048828125,0.002601914249857895,-0.387737098072071
1991-06-14,382.2900085449219,0.012340130820789774,0.1694448403339382
1991-06-17,380.1300048828125,-0.0056501703257451075,0.09012182501969845
1991-06-18,378.5899963378906,-0.004051268053403501,-0.13828452583386855
1991-06-19,375.0899963378906,-0.009244829588355707,-0.0941118682752928
1991-06-20,375.4200134277344,0.0008798344212477271,-0.13681181294582728
1991-06-21,377.75,0.006206346196069523,-0.3940187869903175
1991-06-24,370.94000244140625,-0.018027789698461305,-0.519203661917672
1991-06-25,370.6499938964844,-0.0007818206260126193,-0.4405600969325754
1991-06-26,371.5899963378906,0.0025360918842178837,-0.19519502656697518
1991-06-27,374.3999938964844,0.007562091515613822,-0.04852055073071244
1991-06-28,371.1600036621094,-0.008653820211521723,-0.34566361992967615
1991-07-01,377.9200134277344,0.01821319565396662,0.3777137608645728
1991-07-02,377.4700012207031,-0.0011907604547047868,0.36775823430008975
1991-07-03,373.3299865722656,-0.010967797798630552,0.08238833291844173
1991-07-05,374.0799865722656,0.0020089465807076046,-0.010233246116245456
1991-07-08,377.94000244140625,0.010318691209626918,0.33003544626139564
1991-07-09,376.1099853515625,-0.004842083605922309,-0.1179124845413086
1991-07-10,375.739990234375,-0.0009837418085075766,-0.11270494234173643
1991-07-11,376.9700012207031,0.0032735695382353214,0.3476145724545596
1991-07-12,380.25,0.008700954369513791,0.5158087178289792
1991-07-15,382.3900146484375,0.005627914920282695,0.43970587608671136
1991-07-16,381.5400085449219,-0.002222877352843766,0.6337509954557738
1991-07-17,381.17999267578125,-0.0009435861536870593,0.6367112421782966
1991-07-18,385.3699951171875,0.010992188787227741,0.7602469742242981
1991-07-19,384.2200012207031,-0.0029841293070433927,0.3473997923530798
1991-07-22,382.8800048828125,-0.003487575695261369,0.044616289717287816
1991-07-23,379.4200134277344,-0.009036751491207085,-0.14775002234143753
1991-07-24,378.6400146484375,-0.002055766042097451,-0.17757910403973223
1991-07-25,380.9599914550781,0.006127130564355987,-0.4205467362120823
1991-07-26,380.92999267578125,-7.874522251616334e-05,-0.310189891199209
1991-07-29,383.1499938964844,0.005827845702327306,0.02499674381025332
1991-07-30,386.69000244140625,0.009239223806116748,0.810652522635423
1991-07-31,387.80999755859375,0.002896364297282794,1.3589877524348817
1991-08-01,387.1199951171875,-0.001779228090431073,0.7247534987801045
1991-08-02,387.17999267578125,0.00015498439592498414,0.7423463305358827
1991-08-05,385.05999755859375,-0.005475476928795575,0.18248209192340006
1991-08-06,390.6199951171875,0.014439301910990299,0.27050627221660306
1991-08-07,390.55999755859375,-0.00015359571794515414,0.18897411171005676
1991-08-08,389.32000732421875,-0.0031749033237562507,0.14891798636461617
1991-08-09,387.1199951171875,-0.005650909703181828,-0.00037218396810333903
1991-08-12,388.0199890136719,0.002324844771223855,0.19942261376246
1991-08-13,389.6199951171875,0.0041235146353741925,-0.12738778709358184
1991-08-14,389.8999938964844,0.0007186458159382791,-0.0826906341150586
1991-08-15,389.3299865722656,-0.001461932118855258,0.0028697938970501133
1991-08-16,385.5799865722656,-0.009631932112436847,-0.146630758862937
1991-08-19,376.4700012207031,-0.02362670695787039,-0.5387496671694726
1991-08-20,379.42999267578125,0.00786248956219704,-0.43459703223242263
1991-08-21,390.5899963378906,0.029412550081789224,0.025716071237524018
1991-08-22,391.3299865722656,0.0018945447689726613,0.05958592898874549
1991-08-23,394.1700134277344,0.007257370896478266,0.24055075882713012
1991-08-26,393.8500061035156,-0.0008118510117903766,0.7657978434969531
1991-08-27,393.05999755859375,-0.002005861451514712,0.5522119956339083
1991-08-28,396.6400146484375,0.009108067755763116,0.6297545088460035
1991-08-29,396.4700012207031,-0.00042863407991011737,0.5095260757311226
1991-08-30,395.42999267578125,-0.002623170836935307,0.13461383564873994
1991-09-03,392.1499938964844,-0.00829476478782476,-0.13453621346263533
1991-09-04,389.9700012207031,-0.0055590786936405845,-0.2340657718091135
1991-09-05,389.1400146484375,-0.0021283344094867873,-1.2216192366056182
1991-09-06,389.1000061035156,-0.00010281272399603747,-1.166857900602962
1991-09-09,388.57000732421875,-0.0013621145489158826,-1.037788577114117
1991-09-10,384.55999755859375,-0.010319915819645531,-0.9447793895881783
1991-09-11,385.0899963378906,0.0013781952950426835,-0.5491324216366577
1991-09-12,387.3399963378906,0.0058427900527069365,-0.15415532914625033
1991-09-13,383.5899963378906,-0.00968141693461666,-0.40190098495585164
1991-09-16,385.7799987792969,0.0057092272017365,-0.17579763125426118
1991-09-17,385.5,-0.0007257991087740168,0.07938417101726691
1991-09-18,386.94000244140625,0.0037354148934014564,0.14963894684124926
1991-09-19,387.55999755859375,0.0016023029753338136,0.021377011078376015
1991-09-20,387.9200134277344,0.00092892938231115,0.8965550226179294
1991-09-23,385.9200134277344,-0.0051557020281775,0.023104206998093662
1991-09-24,387.7099914550781,0.004638209901179247,0.2997277374970233
1991-09-25,386.8800048828125,-0.002140740735493196,-0.0067821626355163145
1991-09-26,386.489990234375,-0.0010081023664059163,-0.15032308440640654
1991-09-27,385.8999938964844,-0.0015265501120296232,-0.2919193455022498
1991-09-30,387.8599853515625,0.005079013957185685,0.2847686460506664
1991-10-01,389.20001220703125,0.0034549242151240556,0.23623699717393515
1991-10-02,388.260009765625,-0.002415216885723548,0.21528833602709382
1991-10-03,384.4700012207031,-0.009761521788478111,-0.17741205707075325
1991-10-04,381.25,-0.008375168961114121,-0.3581965917652604
1991-10-07,379.5,-0.004590163934426239,-0.8263506893090821
1991-10-08,380.6700134277344,0.003083039335268545,-0.8630772576481808
1991-10-09,376.79998779296875,-0.01016635274188804,-1.0811906273028493
1991-10-10,380.54998779296875,0.009952229621781328,-0.24018150861083584
1991-10-11,381.45001220703125,0.0023650622597106707,0.01667586821232824
1991-10-14,386.4700012207031,0.013160280123276857,0.40937869346120664
1991-10-15,391.010009765625,0.011747376330845327,0.5606002098298445
1991-10-16,392.79998779296875,0.004577831724606352,1.7896466677301555
1991-10-17,391.9200134277344,-0.002240260673577632,0.9154054718622422
1991-10-18,392.5,0.0014798595437703899,0.8702249898602975
1991-10-21,390.0199890136719,-0.006318499328224481,0.26903455625287354
1991-10-22,387.8299865722656,-0.005615103079574468,-0.3491762070411785
1991-10-23,387.94000244140625,0.0002836703528599216,-0.7169684069489275
1991-10-24,385.07000732421875,-0.0073980386119654185,-0.8602719472381966
1991-10-25,384.20001220703125,-0.0022593167492657162,-1.3381128855480806
1991-10-28,389.5199890136719,0.013846893903204371,-0.027155214708461963
1991-10-29,391.4800109863281,0.005031890603661493,0.23629152494993608
1991-10-30,392.9599914550781,0.0037804751895791355,0.32417882681341603
1991-10-31,392.45001220703125,-0.0012977892384374856,0.5945544013168081
1991-11-01,391.32000732421875,-0.0028793600399135144,0.5620583127272952
1991-11-04,390.2799987792969,-0.002657693257324789,0.1058277682938703
1991-11-05,388.7099914550781,-0.004022771674514147,-0.46230261395058125
1991-11-06,389.9700012207031,0.0032415162803207664,-0.5374703184701694
1991-11-07,393.7200012207031,0.009616124287154415,0.11466809692052028
1991-11-08,392.8900146484375,-0.002108063013543382,0.14422831131253447
1991-11-11,393.1199951171875,0.0005853558506845324,0.27484062739783705
1991-11-12,396.739990234375,0.009208371902091672,0.7901545969824562
1991-11-13,397.4100036621094,0.0016887973086316954,0.715309007054465
1991-11-14,397.1499938964844,-0.0006542607464055106,0.3958303339796609
1991-11-15,382.6199951171875,-0.036585670408153304,-0.2863880017786116
1991-11-18,385.239990234375,0.006847512285355295,-0.20860223186933996
1991-11-19,379.4200134277344,-0.015107405654069872,-0.4990639548572665
1991-11-20,378.5299987792969,-0.00234572404443556,-0.5615002315312999
