ticker,factorDynamicsType,autocorr_lag_0,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4,autocorr_lag_5,autocorr_lag_6,autocorr_lag_7,autocorr_lag_8,autocorr_lag_9,autocorr_lag_10,autocorr_lag_11,autocorr_lag_12,autocorr_lag_13,autocorr_lag_14,autocorr_lag_15,autocorr_lag_16,autocorr_lag_17,autocorr_lag_18,autocorr_lag_19
gasoil,GARCH,1.0,-0.0676951875222869,-0.021270318316107664,-0.055550908641360926,-0.10134865692436706,0.24478801749925666,-0.03455339756318672,0.04343123989434575,0.021587835192500578,-0.04339027931593715,-0.055010160311474564,-0.0387778601499101,-0.00557843078366583,0.024560070893099313,0.03576392565542367,0.005192974698684266,-0.011197751321589825,-0.02845842335774611,-0.018520808091206487,0.018207988524960434
gasoil,TARCH,1.0,-0.06444237228028435,-0.02095633913899091,-0.053866598765376444,-0.09923598867261288,0.24738487428433711,-0.037608233487907726,0.039752588756623505,0.022015776268021713,-0.04615619125779676,-0.056723487270131816,-0.03994458269506658,-0.005714788776238221,0.024594060504390714,0.03560140102669108,0.00695601299465513,-0.010776676053445544,-0.02548864372136834,-0.018477973327412498,0.02238108454726596
gold,TARCH,1.0,0.01789852680156473,0.002188209575343952,-0.029168114886116817,-0.03860812204690106,0.3535613662212514,0.007978877135868739,0.026571505720131585,-0.023120956850364367,-0.04252407758277085,-0.07083219553084537,-0.06770969815510613,-0.048788770399518816,-0.011475200317245419,-0.0018706501919445878,-0.040407288265010714,-0.0276421001839832,-0.07280793846158032,-0.02494389066282078,-0.024185481717208395
gold,AR,1.0,0.24313438848231264,0.22807726009317703,0.18786307148781106,0.17827591184769268,0.4054378593729017,0.11673511512741232,0.12459040394692579,0.06249242564709602,0.06502091223586029,0.01786819280847064,0.01828307103944328,0.029972171937089218,0.03338297220103541,0.04912243910981354,0.01399566041252635,0.019520701918165663,0.00464050231078813,0.04226788235337212,0.041498659335557686
gold,SETAR,0.9999999999999998,0.2237005394391424,0.24193547414008965,0.18678129226970205,0.15051452684525685,0.2920865368972125,0.11409170326149032,0.15433111304588817,0.09382563982188795,0.07907618101043874,0.05160021502413339,0.0643274123455421,0.06436865044129719,0.06953490476527109,0.08382164172868774,0.053186145017868176,0.06078873675605573,0.03532533211387058,0.04045628581556886,0.05616100873132543
gold,GARCH,1.0,0.039133380727606526,0.020874618519919303,-0.013772535428039977,-0.022820436896887453,0.3687115944562266,0.01809866892404383,0.035176792099186616,-0.016425063170030733,-0.03872052816912049,-0.06814024934802897,-0.06644768944194923,-0.04773044104024503,-0.013154894591108272,-0.004537972315194993,-0.04249198714239594,-0.03161990509103843,-0.07489218063751679,-0.028100921733199214,-0.025840168682221082
gold,AR_TARCH,1.0,0.09071658084752543,0.07461066824928873,0.047104424561841406,0.03295738676270176,0.26327620836381765,-0.004546351074791585,0.0036496619822095158,-0.03561734078954473,-0.03408412116637294,-0.07791281647790965,-0.061678357601200814,-0.053128277755579614,-0.028615618845388085,-0.014351779315919464,-0.0543477720102858,-0.03930135169030785,-0.049749123756565206,-0.02223161087642439,-0.017922007935255575
lead,TARCH,1.0,0.016293295128490575,-0.022296880341892922,-0.01677170067999633,-0.04070812889552455,0.30684409522392286,0.003985903777195839,0.0020287279301219995,0.007509245779219832,-0.0403280670736419,-0.06352310480717598,-0.06910382110981664,-0.04453796471182792,-0.0027208037091170337,0.013778146920614213,-0.02603552927779307,-0.03196739560762684,-0.047133636081276006,-0.042901476151169786,-0.048584365921523466
lead,AR,1.0,0.27570505405614787,0.22086894310341706,0.24464414462964246,0.21965573342552777,0.4503964878782342,0.22322631753267502,0.17829456991036335,0.2036183827047741,0.16864611601188506,0.16274842939876877,0.11244403587872491,0.12681062917433913,0.1682041215896391,0.17250926120660476,0.13052782616264302,0.129971004972461,0.12184420457526332,0.13471377414492205,0.13825366197893899
lead,SETAR,1.0,0.2739530517359741,0.22249150773676657,0.25361636160616824,0.24307049246815787,0.3371226102159967,0.2013129362220638,0.16768742913364268,0.17404639480184264,0.16401359531854998,0.16960940966295748,0.12399317532924065,0.12755655395776297,0.13413834005557182,0.1325175570071962,0.11120849860614668,0.13085052057514998,0.08973544661224073,0.11059761629985566,0.14218000607443226
lead,GARCH,1.0,0.017954639512965016,-0.022696772715380675,-0.016664079496632206,-0.039950115685167376,0.3074398421427314,0.0026614494733391125,0.0008193239327942608,0.006874505597866775,-0.04066750749441699,-0.06303826172242204,-0.0697554415736309,-0.04480607221524703,-0.0036566132521521333,0.011974524858373628,-0.027434015474396563,-0.0323271795094081,-0.047143879530065026,-0.04313877828287503,-0.04973844258993052
lead,AR_TARCH,1.0,0.028450646956896947,-0.013212119415820059,0.01209132965722076,-0.032504931783143454,0.2469566808495482,0.00605357589991658,-0.001986592864379366,-0.005487519187365042,-0.04645540918517382,-0.035317120696140174,-0.05756204443106392,-0.03611024911438837,-0.015211557502937964,0.011112805662733077,-0.04016968597179796,-0.032954420358019994,-0.03704808129032097,-0.033124435789733134,-0.03463243434398981
nat-gas-rngc1d,TARCH,1.0,-0.0507435191454295,-0.029653702535673246,-0.07551462999685649,-0.07020367592281469,0.3123937603409911,-0.020419294982327592,0.06732552031643146,0.00731809042330459,-0.0002562739058374842,-0.018299384176952777,-0.021380309125940092,0.005444388835349923,0.038990666937438086,0.0833498182165279,0.03480601269342047,0.00015702561495329066,-0.005336090715441499,-0.01075411763962163,0.03096543134366984
nat-gas-rngc1d,AR,0.9999999999999999,0.3394615834371097,0.34125169465527877,0.3188024158459752,0.30377310294201076,0.5012380801544429,0.3259573276225692,0.3334289148063529,0.3196251240418694,0.3004990182193524,0.2946029839065671,0.281212256035487,0.2909792475500101,0.31329501186246705,0.3294851261266005,0.3026650722816155,0.27729843235242907,0.2919303001811631,0.289087374595488,0.2862364859183869
nat-gas-rngc1d,SETAR,1.0,0.3644593435325687,0.34174219069493267,0.3412640331152117,0.3038941078570208,0.3732957348543776,0.31946691071012706,0.31147487413931135,0.2990415472022977,0.2754734024876674,0.3001531416595514,0.2679289310186494,0.26482126499654296,0.26358473076446925,0.28856207425187874,0.3142033643363738,0.2648591473953265,0.26640756189680664,0.27879395384771616,0.26348342597892416
nat-gas-rngc1d,GARCH,0.9999999999999999,-0.08330969423644648,-0.05530348057643755,-0.09717873245051137,-0.09251861353005654,0.3013856029557754,-0.03309024017407346,0.056840917687674644,-0.00322017174491153,-0.006669604315273634,-0.026321502887569827,-0.025757186007022054,-0.0008801680548308395,0.03301205690992386,0.08137246514200253,0.028517688081903487,-0.0017772547449771913,-0.01056774942685845,-0.015139582030272663,0.025211490255448707
nat-gas-rngc1d,AR_TARCH,1.0,-0.06841095812972302,-0.03335355729211142,-0.06816360679509703,-0.05002882254623103,0.2290468177588533,-0.02541027267563184,0.036274013823210105,-0.006538834111121806,0.0011452452763483876,-0.013271539830095496,-0.015203063250916334,-0.0038556385610099236,0.02163407526727137,0.07298092997444904,0.03040584303801168,-0.001425115988585313,0.003604525647081118,0.008034170653083861,0.02127878123395087
nat-gas-reuter,TARCH,1.0,-0.048020307821399565,-0.02390092937737858,-0.07433740401750179,-0.07055432749616256,0.30971073090701357,-0.017452237246948565,0.07334234857530808,0.008217110779852573,-0.004166913578727226,-0.020504306001846634,-0.021554556025001295,0.009526471796656182,0.03935998615046952,0.07636647426316713,0.030319645173745146,0.006183373235456208,-0.004567785579492714,-0.012508178077142156,0.02353353719599397
nat-gas-reuter,AR,1.0,0.34286549245485987,0.3343398212038908,0.3107505615876991,0.3010192564239238,0.49830878857081995,0.32541569437551604,0.33025929356917394,0.31308677919220046,0.29142624828845065,0.28683857327868606,0.27634481670143535,0.28952962931217024,0.3062349194322271,0.32067672151483395,0.29492528400865003,0.27144510573523606,0.2859605400531738,0.28173638832172554,0.27848678560222834
nat-gas-reuter,SETAR,1.0,0.36379040018019626,0.336911652459922,0.33423415324670525,0.30221423163808203,0.37065897584399465,0.31187706628447043,0.30769542025280633,0.29278294306587144,0.2686672025436913,0.29433226873290375,0.2612409590284699,0.26287704006420204,0.2563674651998638,0.2827582686949906,0.3068615247551286,0.2605032607586897,0.2626711409502042,0.27283393942022205,0.25616677414847966
nat-gas-reuter,GARCH,0.9999999999999999,-0.08168296419615896,-0.049041386496671106,-0.0959717439721732,-0.09298087705772955,0.2988502164663685,-0.03168636701301736,0.06344537085548106,-0.0022526950692061238,-0.010440818243234888,-0.028540968437931854,-0.025864123779673374,0.003661736680930916,0.03432216793854822,0.07399842013413906,0.023886402257475306,0.004687550904959183,-0.009128069275560056,-0.01724756621995929,0.017067800127909746
nat-gas-reuter,AR_TARCH,1.0,-0.06720670930964212,-0.027391222310129356,-0.06599754962114109,-0.04990003990468124,0.22705061841862373,-0.025666981241612832,0.04204405833730342,-0.00581102800637633,-0.0013490141432925483,-0.014121022732126119,-0.015868524807964985,0.001586793532198829,0.020878155876704295,0.06651328811086521,0.02640128444804395,0.0022179913384314832,0.00378508069577109,0.009789579415107401,0.016745167767873704
nickel,TARCH,1.0,0.002942957366040249,-0.0065372242278268836,-0.03315628797347469,-0.05200654120807735,0.3352527663776792,0.008611133873870932,0.04314072191239548,-0.0031371387485181683,-0.019964690742998104,-0.05122818922043748,-0.0478039124273036,-0.00995919578715912,0.017574760158549318,0.05072035020846899,0.0007950648799055837,-0.012245955256027341,-0.031825530658024855,-0.007064241286314977,0.02545774434242124
nickel,AR,1.0,0.22119845019596862,0.1649709783314278,0.15080475712961977,0.12202387130058644,0.3723644190998142,0.1589035612573023,0.16373383831362232,0.12759043299009215,0.105642849089938,0.02573457611449048,0.0629206238627805,0.06517541820195633,0.09038811306262419,0.1286692041525171,0.04581300154645226,0.051556336578674526,0.05225625328876198,0.04578381346466242,0.08153853734744922
nickel,SETAR,1.0,0.25670036475624264,0.20061771024202957,0.17631317104565916,0.1432118423813014,0.28928909397178865,0.14904541542512664,0.12016738061508893,0.10130692676865057,0.11650153694056053,0.04528337482462187,0.06601077582992536,0.042530789710169534,0.06400302716491667,0.09164318948053042,0.0372902707777417,0.050158944829187056,0.038623470481773385,0.03325433185633016,0.047562004146557715
